time,value
1.828001661819692383e-02,-4.879999999804799926e-01
1.869547154133776451e-02,-4.879999999804799926e-01
1.911092646447860519e-02,-4.879999999804799926e-01
1.952638138761944239e-02,-4.879999999804799926e-01
1.994183631076028307e-02,-4.879999999804799926e-01
2.035729123390112028e-02,-4.879999999804799926e-01
2.077274615704196095e-02,-4.879999999804799926e-01
2.118820108018279816e-02,-4.879999999804799926e-01
2.160365600332363883e-02,-4.879999999804799926e-01
2.201911092646447951e-02,-4.879999999804799926e-01
2.243456584960531672e-02,-4.879999999804799926e-01
2.285002077274615739e-02,-4.879999999804799926e-01
2.326547569588699460e-02,-4.879999999804799926e-01
2.368093061902783528e-02,-4.879999999804799926e-01
2.409638554216867595e-02,-4.879999999804799926e-01
2.451184046530951316e-02,-4.879999999804799926e-01
2.492729538845035384e-02,-4.879999999804799926e-01
2.534275031159119104e-02,-4.879999999804799926e-01
2.575820523473203172e-02,-4.879999999804799926e-01
2.617366015787286893e-02,-4.879999999804799926e-01
2.658911508101370960e-02,-4.879999999804799926e-01
2.700457000415455028e-02,-4.879999999804799926e-01
2.742002492729538748e-02,-4.879999999804799926e-01
2.783547985043622816e-02,-4.879999999804799926e-01
2.825093477357706537e-02,-4.879999999804799926e-01
2.866638969671790604e-02,-4.879999999804799926e-01
2.908184461985874325e-02,-4.879999999804799926e-01
2.949729954299958393e-02,-4.879999999804799926e-01
2.991275446614042460e-02,-4.879999999804799926e-01
3.032820938928126181e-02,-4.879999999804799926e-01
3.074366431242210249e-02,-4.879999999804799926e-01
3.115911923556293969e-02,-4.879999999804799926e-01
3.157457415870378037e-02,-4.879999999804799926e-01
3.199002908184461758e-02,-4.879999999804799926e-01
3.240548400498546172e-02,-4.879999999804799926e-01
3.282093892812629893e-02,-4.879999999804799926e-01
3.323639385126713613e-02,-4.879999999804799926e-01
3.365184877440797334e-02,-4.879999999804799926e-01
3.406730369754881749e-02,-4.879999999804799926e-01
3.448275862068965469e-02,-4.879999999804799926e-01
3.489821354383049190e-02,-4.839999999806399722e-01
3.531366846697133605e-02,-4.839999999806399722e-01
3.572912339011217325e-02,-4.839999999806399722e-01
3.614457831325301046e-02,-4.839999999806399722e-01
3.656003323639384767e-02,-4.839999999806399722e-01
3.697548815953469181e-02,-4.839999999806399722e-01
3.739094308267552902e-02,-4.839999999806399722e-01
3.780639800581636623e-02,-4.839999999806399722e-01
3.822185292895721037e-02,-4.839999999806399722e-01
3.863730785209804758e-02,-4.879999999804799926e-01
3.905276277523888478e-02,-4.879999999804799926e-01
3.946821769837972199e-02,-4.879999999804799926e-01
3.988367262152056614e-02,-4.879999999804799926e-01
4.029912754466140334e-02,-4.879999999804799926e-01
4.071458246780224055e-02,-4.879999999804799926e-01
4.113003739094308470e-02,-4.879999999804799926e-01
4.154549231408392190e-02,-4.879999999804799926e-01
4.196094723722475911e-02,-4.879999999804799926e-01
4.237640216036559632e-02,-4.879999999804799926e-01
4.279185708350644046e-02,-4.879999999804799926e-01
4.320731200664727767e-02,-4.839999999806399722e-01
4.362276692978811488e-02,-4.839999999806399722e-01
4.403822185292895902e-02,-4.839999999806399722e-01
4.445367677606979623e-02,-4.839999999806399722e-01
4.486913169921063343e-02,-4.839999999806399722e-01
4.528458662235147758e-02,-4.839999999806399722e-01
4.570004154549231479e-02,-4.839999999806399722e-01
4.611549646863315199e-02,-4.839999999806399722e-01
4.653095139177398920e-02,-4.839999999806399722e-01
4.694640631491483335e-02,-4.839999999806399722e-01
4.736186123805567055e-02,-4.839999999806399722e-01
4.777731616119650776e-02,-4.839999999806399722e-01
4.819277108433735191e-02,-4.839999999806399722e-01
4.860822600747818911e-02,-4.839999999806399722e-01
4.902368093061902632e-02,-4.839999999806399722e-01
4.943913585375986353e-02,-4.839999999806399722e-01
4.985459077690070767e-02,-4.839999999806399722e-01
5.027004570004154488e-02,-4.839999999806399722e-01
5.068550062318238209e-02,-4.839999999806399722e-01
5.110095554632322623e-02,-4.839999999806399722e-01
5.151641046946406344e-02,-4.839999999806399722e-01
5.193186539260490064e-02,-4.839999999806399722e-01
5.234732031574573785e-02,-4.839999999806399722e-01
5.276277523888658200e-02,-4.839999999806399722e-01
5.317823016202741920e-02,-4.839999999806399722e-01
5.359368508516825641e-02,-4.839999999806399722e-01
5.400914000830910056e-02,-4.839999999806399722e-01
5.442459493144993776e-02,-4.839999999806399722e-01
5.484004985459077497e-02,-4.839999999806399722e-01
5.525550477773161218e-02,-4.839999999806399722e-01
5.567095970087245632e-02,-4.839999999806399722e-01
5.608641462401329353e-02,-4.839999999806399722e-01
5.650186954715413074e-02,-4.839999999806399722e-01
5.691732447029497488e-02,-4.839999999806399722e-01
5.733277939343581209e-02,-4.839999999806399722e-01
5.774823431657664929e-02,-4.839999999806399722e-01
5.816368923971748650e-02,-4.839999999806399722e-01
5.857914416285833065e-02,-4.839999999806399722e-01
5.899459908599916785e-02,-4.839999999806399722e-01
5.941005400914000506e-02,-4.839999999806399722e-01
5.982550893228084921e-02,-4.839999999806399722e-01
6.024096385542168641e-02,-4.839999999806399722e-01
6.065641877856252362e-02,-4.839999999806399722e-01
6.107187370170336083e-02,-4.839999999806399722e-01
6.148732862484420497e-02,-4.839999999806399722e-01
6.190278354798504218e-02,-4.839999999806399722e-01
6.231823847112587939e-02,-4.839999999806399722e-01
6.273369339426672353e-02,-4.839999999806399722e-01
6.314914831740756074e-02,-4.839999999806399722e-01
6.356460324054839794e-02,-4.839999999806399722e-01
6.398005816368923515e-02,-4.839999999806399722e-01
6.439551308683007236e-02,-4.839999999806399722e-01
6.481096800997092344e-02,-4.839999999806399722e-01
6.522642293311176065e-02,-4.839999999806399722e-01
6.564187785625259786e-02,-4.839999999806399722e-01
6.605733277939343506e-02,-4.839999999806399722e-01
6.647278770253427227e-02,-4.839999999806399722e-01
6.688824262567510948e-02,-4.839999999806399722e-01
6.730369754881594668e-02,-4.839999999806399722e-01
6.771915247195679777e-02,-4.839999999806399722e-01
6.813460739509763497e-02,-4.839999999806399722e-01
6.855006231823847218e-02,-4.839999999806399722e-01
6.896551724137930939e-02,-4.839999999806399722e-01
6.938097216452014659e-02,-4.839999999806399722e-01
6.979642708766098380e-02,-4.839999999806399722e-01
7.021188201080182101e-02,-4.839999999806399722e-01
7.062733693394267209e-02,-4.839999999806399722e-01
7.104279185708350930e-02,-4.839999999806399722e-01
7.145824678022434651e-02,-4.839999999806399722e-01
7.187370170336518371e-02,-4.839999999806399722e-01
7.228915662650602092e-02,-4.839999999806399722e-01
7.270461154964685813e-02,-4.839999999806399722e-01
7.312006647278769533e-02,-4.839999999806399722e-01
7.353552139592854642e-02,-4.839999999806399722e-01
7.395097631906938362e-02,-4.839999999806399722e-01
7.436643124221022083e-02,-4.839999999806399722e-01
7.478188616535105804e-02,-4.839999999806399722e-01
7.519734108849189524e-02,-4.839999999806399722e-01
7.561279601163273245e-02,-4.839999999806399722e-01
7.602825093477356966e-02,-4.799999999808000073e-01
7.644370585791442074e-02,-4.799999999808000073e-01
7.685916078105525795e-02,-4.799999999808000073e-01
7.727461570419609516e-02,-4.799999999808000073e-01
7.769007062733693236e-02,-4.799999999808000073e-01
7.810552555047776957e-02,-4.799999999808000073e-01
7.852098047361860678e-02,-4.799999999808000073e-01
7.893643539675944398e-02,-4.799999999808000073e-01
7.935189031990029507e-02,-4.799999999808000073e-01
7.976734524304113227e-02,-4.799999999808000073e-01
8.018280016618196948e-02,-4.799999999808000073e-01
8.059825508932280669e-02,-4.799999999808000073e-01
8.101371001246364389e-02,-4.799999999808000073e-01
8.142916493560448110e-02,-4.799999999808000073e-01
8.184461985874531831e-02,-4.799999999808000073e-01
8.226007478188616939e-02,-4.799999999808000073e-01
8.267552970502700660e-02,-4.799999999808000073e-01
8.309098462816784381e-02,-4.799999999808000073e-01
8.350643955130868101e-02,-4.799999999808000073e-01
8.392189447444951822e-02,-4.799999999808000073e-01
8.433734939759035543e-02,-4.799999999808000073e-01
8.475280432073119263e-02,-4.799999999808000073e-01
8.516825924387204372e-02,-4.799999999808000073e-01
8.558371416701288092e-02,-4.799999999808000073e-01
8.599916909015371813e-02,-4.799999999808000073e-01
8.641462401329455534e-02,-4.799999999808000073e-01
8.683007893643539254e-02,-4.799999999808000073e-01
8.724553385957622975e-02,-4.799999999808000073e-01
8.766098878271706696e-02,-4.799999999808000073e-01
8.807644370585791804e-02,-4.799999999808000073e-01
8.849189862899875525e-02,-4.799999999808000073e-01
8.890735355213959246e-02,-4.799999999808000073e-01
8.932280847528042966e-02,-4.799999999808000073e-01
8.973826339842126687e-02,-4.799999999808000073e-01
9.015371832156210408e-02,-4.799999999808000073e-01
9.056917324470295516e-02,-4.799999999808000073e-01
9.098462816784379237e-02,-4.799999999808000073e-01
9.140008309098462957e-02,-4.799999999808000073e-01
9.181553801412546678e-02,-4.799999999808000073e-01
9.223099293726630399e-02,-4.799999999808000073e-01
9.264644786040714119e-02,-4.799999999808000073e-01
9.306190278354797840e-02,-4.799999999808000073e-01
9.347735770668882949e-02,-4.799999999808000073e-01
9.389281262982966669e-02,-4.799999999808000073e-01
9.430826755297050390e-02,-4.799999999808000073e-01
9.472372247611134111e-02,-4.799999999808000073e-01
9.513917739925217831e-02,-4.799999999808000073e-01
9.555463232239301552e-02,-4.799999999808000073e-01
9.597008724553385273e-02,-4.799999999808000073e-01
9.638554216867470381e-02,-4.799999999808000073e-01
9.680099709181554102e-02,-4.799999999808000073e-01
9.721645201495637822e-02,-4.799999999808000073e-01
9.763190693809721543e-02,-4.799999999808000073e-01
9.804736186123805264e-02,-4.799999999808000073e-01
9.846281678437888985e-02,-4.799999999808000073e-01
9.887827170751972705e-02,-4.799999999808000073e-01
9.929372663066057814e-02,-4.799999999808000073e-01
9.970918155380141534e-02,-4.799999999808000073e-01
1.001246364769422525e-01,-4.799999999808000073e-01
1.005400914000830898e-01,-4.799999999808000073e-01
1.009555463232239270e-01,-4.799999999808000073e-01
1.013710012463647642e-01,-4.799999999808000073e-01
1.017864561695056014e-01,-4.799999999808000073e-01
1.022019110926464525e-01,-4.799999999808000073e-01
1.026173660157872897e-01,-4.799999999808000073e-01
1.030328209389281269e-01,-4.799999999808000073e-01
1.034482758620689641e-01,-4.799999999808000073e-01
1.038637307852098013e-01,-4.799999999808000073e-01
1.042791857083506385e-01,-4.799999999808000073e-01
1.046946406314914757e-01,-4.799999999808000073e-01
1.051100955546323268e-01,-4.799999999808000073e-01
1.055255504777731640e-01,-4.799999999808000073e-01
1.059410054009140012e-01,-4.799999999808000073e-01
1.063564603240548384e-01,-4.799999999808000073e-01
1.067719152471956756e-01,-4.799999999808000073e-01
1.071873701703365128e-01,-4.799999999808000073e-01
1.076028250934773500e-01,-4.799999999808000073e-01
1.080182800166182011e-01,-4.799999999808000073e-01
1.084337349397590383e-01,-4.799999999808000073e-01
1.088491898628998755e-01,-4.799999999808000073e-01
1.092646447860407127e-01,-4.799999999808000073e-01
1.096800997091815499e-01,-4.799999999808000073e-01
1.100955546323223871e-01,-4.799999999808000073e-01
1.105110095554632244e-01,-4.799999999808000073e-01
1.109264644786040754e-01,-4.759999999809599869e-01
1.113419194017449126e-01,-4.759999999809599869e-01
1.117573743248857499e-01,-4.759999999809599869e-01
1.121728292480265871e-01,-4.759999999809599869e-01
1.125882841711674243e-01,-4.759999999809599869e-01
1.130037390943082615e-01,-4.759999999809599869e-01
1.134191940174490987e-01,-4.759999999809599869e-01
1.138346489405899498e-01,-4.759999999809599869e-01
1.142501038637307870e-01,-4.759999999809599869e-01
1.146655587868716242e-01,-4.759999999809599869e-01
1.150810137100124614e-01,-4.759999999809599869e-01
1.154964686331532986e-01,-4.759999999809599869e-01
1.159119235562941358e-01,-4.759999999809599869e-01
1.163273784794349730e-01,-4.759999999809599869e-01
1.167428334025758241e-01,-4.759999999809599869e-01
1.171582883257166613e-01,-4.759999999809599869e-01
1.175737432488574985e-01,-4.759999999809599869e-01
1.179891981719983357e-01,-4.759999999809599869e-01
1.184046530951391729e-01,-4.759999999809599869e-01
1.188201080182800101e-01,-4.759999999809599869e-01
1.192355629414208473e-01,-4.759999999809599869e-01
1.196510178645616984e-01,-4.759999999809599869e-01
1.200664727877025356e-01,-4.759999999809599869e-01
1.204819277108433728e-01,-4.759999999809599869e-01
1.208973826339842100e-01,-4.759999999809599869e-01
1.213128375571250472e-01,-4.759999999809599869e-01
1.217282924802658844e-01,-4.759999999809599869e-01
1.221437474034067217e-01,-4.759999999809599869e-01
1.225592023265475727e-01,-4.759999999809599869e-01
1.229746572496884099e-01,-4.759999999809599869e-01
1.233901121728292472e-01,-4.759999999809599869e-01
1.238055670959700844e-01,-4.759999999809599869e-01
1.242210220191109216e-01,-4.759999999809599869e-01
1.246364769422517588e-01,-4.759999999809599869e-01
1.250519318653925960e-01,-4.759999999809599869e-01
1.254673867885334471e-01,-4.759999999809599869e-01
1.258828417116742704e-01,-4.759999999809599869e-01
1.262982966348151215e-01,-4.759999999809599869e-01
1.267137515579559726e-01,-4.759999999809599869e-01
1.271292064810967959e-01,-4.759999999809599869e-01
1.275446614042376470e-01,-4.759999999809599869e-01
1.279601163273784703e-01,-4.759999999809599869e-01
1.283755712505193214e-01,-4.759999999809599869e-01
1.287910261736601447e-01,-4.759999999809599869e-01
1.292064810968009958e-01,-4.759999999809599869e-01
1.296219360199418469e-01,-4.759999999809599869e-01
1.300373909430826702e-01,-4.759999999809599869e-01
1.304528458662235213e-01,-4.759999999809599869e-01
1.308683007893643446e-01,-4.759999999809599869e-01
1.312837557125051957e-01,-4.759999999809599869e-01
1.316992106356460190e-01,-4.759999999809599869e-01
1.321146655587868701e-01,-4.759999999809599869e-01
1.325301204819277212e-01,-4.759999999809599869e-01
1.329455754050685445e-01,-4.759999999809599869e-01
1.333610303282093956e-01,-4.759999999809599869e-01
1.337764852513502190e-01,-4.759999999809599869e-01
1.341919401744910700e-01,-4.759999999809599869e-01
1.346073950976318934e-01,-4.759999999809599869e-01
1.350228500207727445e-01,-4.759999999809599869e-01
1.354383049439135955e-01,-4.759999999809599869e-01
1.358537598670544189e-01,-4.759999999809599869e-01
1.362692147901952699e-01,-4.759999999809599869e-01
1.366846697133360933e-01,-4.759999999809599869e-01
1.371001246364769444e-01,-4.759999999809599869e-01
1.375155795596177677e-01,-4.759999999809599869e-01
1.379310344827586188e-01,-4.759999999809599869e-01
1.383464894058994699e-01,-4.759999999809599869e-01
1.387619443290402932e-01,-4.759999999809599869e-01
1.391773992521811443e-01,-4.759999999809599869e-01
1.395928541753219676e-01,-4.759999999809599869e-01
1.400083090984628187e-01,-4.759999999809599869e-01
1.404237640216036420e-01,-4.759999999809599869e-01
1.408392189447444931e-01,-4.759999999809599869e-01
1.412546738678853442e-01,-4.759999999809599869e-01
1.416701287910261675e-01,-4.759999999809599869e-01
1.420855837141670186e-01,-4.759999999809599869e-01
1.425010386373078419e-01,-4.759999999809599869e-01
1.429164935604486930e-01,-4.759999999809599869e-01
1.433319484835895163e-01,-4.799999999808000073e-01
1.437474034067303674e-01,-6.279999999748799855e-01
1.441628583298712185e-01,-6.239999999750399651e-01
1.445783132530120418e-01,-5.239999999790400098e-01
1.449937681761528929e-01,-3.399999999864000144e-01
1.454092230992937163e-01,-2.399999999904000036e-01
1.458246780224345673e-01,-1.079999999956799961e-01
1.462401329455753907e-01,4.799999999807999518e-02
1.466555878687162418e-01,1.719999999931199897e-01
1.470710427918570928e-01,3.199999999871999679e-01
1.474864977149979162e-01,4.359999999825600048e-01
1.479019526381387672e-01,5.319999999787199396e-01
1.483174075612795906e-01,5.279999999788800302e-01
1.487328624844204417e-01,5.279999999788800302e-01
1.491483174075612650e-01,5.239999999790400098e-01
1.495637723307021161e-01,6.239999999750399651e-01
1.499792272538429672e-01,6.239999999750399651e-01
1.503946821769837905e-01,6.239999999750399651e-01
1.508101371001246416e-01,6.239999999750399651e-01
1.512255920232654649e-01,6.239999999750399651e-01
1.516410469464063160e-01,6.239999999750399651e-01
1.520565018695471393e-01,6.279999999748799855e-01
1.524719567926879904e-01,6.279999999748799855e-01
1.528874117158288415e-01,6.279999999748799855e-01
1.533028666389696648e-01,6.279999999748799855e-01
1.537183215621105159e-01,6.279999999748799855e-01
1.541337764852513392e-01,6.279999999748799855e-01
1.545492314083921903e-01,6.279999999748799855e-01
1.549646863315330136e-01,6.279999999748799855e-01
1.553801412546738647e-01,6.279999999748799855e-01
1.557955961778147158e-01,6.279999999748799855e-01
1.562110511009555391e-01,6.279999999748799855e-01
1.566265060240963902e-01,6.279999999748799855e-01
1.570419609472372136e-01,6.279999999748799855e-01
1.574574158703780646e-01,6.279999999748799855e-01
1.578728707935188880e-01,6.239999999750399651e-01
1.582883257166597391e-01,6.199999999751999447e-01
1.587037806398005901e-01,3.226666666537600925e-01
1.591192355629414135e-01,2.533333333232003562e-02
1.595346904860822645e-01,-2.719999999891200004e-01
1.599501454092230879e-01,-2.679999999892799800e-01
1.603656003323639390e-01,-2.599999999895999947e-01
1.607810552555047623e-01,-2.599999999895999947e-01
1.611965101786456134e-01,-2.639999999894400151e-01
1.616119651017864645e-01,-2.679999999892799800e-01
1.620274200249272878e-01,-2.719999999891200004e-01
1.624428749480681389e-01,-2.839999999886400062e-01
1.628583298712089622e-01,-3.239999999870399883e-01
1.632737847943498133e-01,-3.239999999870399883e-01
1.636892397174906366e-01,-3.279999999868800087e-01
1.641046946406314877e-01,-3.319999999867199736e-01
1.645201495637723388e-01,-3.319999999867199736e-01
1.649356044869131621e-01,-3.319999999867199736e-01
1.653510594100540132e-01,-3.319999999867199736e-01
1.657665143331948365e-01,-3.319999999867199736e-01
1.661819692563356876e-01,-3.319999999867199736e-01
1.665974241794765109e-01,-3.319999999867199736e-01
1.670128791026173620e-01,-3.319999999867199736e-01
1.674283340257582131e-01,-3.319999999867199736e-01
1.678437889488990364e-01,-3.319999999867199736e-01
1.682592438720398875e-01,-3.319999999867199736e-01
1.686746987951807109e-01,-3.279999999868800087e-01
1.690901537183215619e-01,-3.239999999870399883e-01
1.695056086414623853e-01,-3.479999999860799997e-01
1.699210635646032364e-01,-3.479999999860799997e-01
1.703365184877440874e-01,-3.439999999862399793e-01
1.707519734108849108e-01,-3.399999999864000144e-01
1.711674283340257618e-01,-3.359999999865599940e-01
1.715828832571665852e-01,-3.319999999867199736e-01
1.719983381803074363e-01,-3.279999999868800087e-01
1.724137931034482596e-01,-3.279999999868800087e-01
1.728292480265891107e-01,-3.239999999870399883e-01
1.732447029497299618e-01,-3.239999999870399883e-01
1.736601578728707851e-01,-3.239999999870399883e-01
1.740756127960116362e-01,-3.239999999870399883e-01
1.744910677191524595e-01,-3.239999999870399883e-01
1.749065226422933106e-01,-3.239999999870399883e-01
1.753219775654341339e-01,-3.239999999870399883e-01
1.757374324885749850e-01,-3.239999999870399883e-01
1.761528874117158361e-01,-3.239999999870399883e-01
1.765683423348566594e-01,-3.279999999868800087e-01
1.769837972579975105e-01,-3.279999999868800087e-01
1.773992521811383338e-01,-3.359999999865599940e-01
1.778147071042791849e-01,-3.399999999864000144e-01
1.782301620274200360e-01,-3.439999999862399793e-01
1.786456169505608593e-01,-3.439999999862399793e-01
1.790610718737017104e-01,-3.439999999862399793e-01
1.794765267968425337e-01,-3.439999999862399793e-01
1.798919817199833848e-01,-3.439999999862399793e-01
1.803074366431242082e-01,-3.479999999860799997e-01
1.807228915662650592e-01,-3.479999999860799997e-01
1.811383464894059103e-01,-3.479999999860799997e-01
1.815538014125467337e-01,-3.439999999862399793e-01
1.819692563356875847e-01,-3.399999999864000144e-01
1.823847112588284081e-01,-3.359999999865599940e-01
1.828001661819692591e-01,-3.319999999867199736e-01
1.832156211051100825e-01,-3.319999999867199736e-01
1.836310760282509336e-01,-3.319999999867199736e-01
1.840465309513917846e-01,-3.319999999867199736e-01
1.844619858745326080e-01,-3.319999999867199736e-01
1.848774407976734591e-01,-3.319999999867199736e-01
1.852928957208142824e-01,-3.319999999867199736e-01
1.857083506439551335e-01,-3.319999999867199736e-01
1.861238055670959568e-01,-3.319999999867199736e-01
1.865392604902368079e-01,-3.279999999868800087e-01
1.869547154133776590e-01,-3.199999999871999679e-01
1.873701703365184823e-01,-3.239999999870399883e-01
1.877856252596593334e-01,-3.239999999870399883e-01
1.882010801828001567e-01,-3.359999999865599940e-01
1.886165351059410078e-01,-3.399999999864000144e-01
1.890319900290818311e-01,-3.399999999864000144e-01
1.894474449522226822e-01,-3.399999999864000144e-01
1.898628998753635333e-01,-3.399999999864000144e-01
1.902783547985043566e-01,-3.399999999864000144e-01
1.906938097216452077e-01,-3.439999999862399793e-01
1.911092646447860310e-01,-3.439999999862399793e-01
1.915247195679268821e-01,-3.439999999862399793e-01
1.919401744910677055e-01,-3.399999999864000144e-01
1.923556294142085565e-01,-3.399999999864000144e-01
1.927710843373494076e-01,-3.559999999857599851e-01
1.931865392604902310e-01,-2.399999999904000036e-01
1.936019941836310820e-01,-2.399999999904000036e-01
1.940174491067719054e-01,-2.519999999899200094e-01
1.944329040299127564e-01,-2.599999999895999947e-01
1.948483589530535798e-01,-3.079999999876800176e-01
1.952638138761944309e-01,-3.079999999876800176e-01
1.956792687993352819e-01,-3.119999999875199825e-01
1.960947237224761053e-01,-3.119999999875199825e-01
1.965101786456169564e-01,-3.159999999873600030e-01
1.969256335687577797e-01,-3.159999999873600030e-01
1.973410884918986308e-01,-3.199999999871999679e-01
1.977565434150394541e-01,-3.159999999873600030e-01
1.981719983381803052e-01,-3.159999999873600030e-01
1.985874532613211563e-01,-3.159999999873600030e-01
1.990029081844619796e-01,-3.159999999873600030e-01
1.994183631076028307e-01,-3.159999999873600030e-01
1.998338180307436540e-01,-3.159999999873600030e-01
2.002492729538845051e-01,-3.159999999873600030e-01
2.006647278770253284e-01,-3.159999999873600030e-01
2.010801828001661795e-01,-3.159999999873600030e-01
2.014956377233070306e-01,-3.159999999873600030e-01
2.019110926464478539e-01,-3.159999999873600030e-01
2.023265475695887050e-01,-3.159999999873600030e-01
2.027420024927295283e-01,-3.159999999873600030e-01
2.031574574158703794e-01,-3.159999999873600030e-01
2.035729123390112028e-01,-3.119999999875199825e-01
2.039883672621520538e-01,-3.079999999876800176e-01
2.044038221852929049e-01,-3.079999999876800176e-01
2.048192771084337283e-01,-3.079999999876800176e-01
2.052347320315745793e-01,-3.079999999876800176e-01
2.056501869547154027e-01,-3.079999999876800176e-01
2.060656418778562537e-01,-3.079999999876800176e-01
2.064810968009970771e-01,-3.079999999876800176e-01
2.068965517241379282e-01,-3.079999999876800176e-01
2.073120066472787792e-01,-3.079999999876800176e-01
2.077274615704196026e-01,-3.119999999875199825e-01
2.081429164935604537e-01,-3.159999999873600030e-01
2.085583714167012770e-01,-3.159999999873600030e-01
2.089738263398421281e-01,-3.159999999873600030e-01
2.093892812629829514e-01,-3.199999999871999679e-01
2.098047361861238025e-01,-3.199999999871999679e-01
2.102201911092646536e-01,-3.199999999871999679e-01
2.106356460324054769e-01,-3.279999999868800087e-01
2.110511009555463280e-01,-3.319999999867199736e-01
2.114665558786871513e-01,-3.359999999865599940e-01
2.118820108018280024e-01,-3.359999999865599940e-01
2.122974657249688257e-01,-3.399999999864000144e-01
2.127129206481096768e-01,-3.399999999864000144e-01
2.131283755712505279e-01,-3.359999999865599940e-01
2.135438304943913512e-01,-3.359999999865599940e-01
2.139592854175322023e-01,-3.319999999867199736e-01
2.143747403406730256e-01,-3.279999999868800087e-01
2.147901952638138767e-01,-3.239999999870399883e-01
2.152056501869547001e-01,-3.239999999870399883e-01
2.156211051100955511e-01,-3.239999999870399883e-01
2.160365600332364022e-01,-3.239999999870399883e-01
2.164520149563772256e-01,-3.239999999870399883e-01
2.168674698795180766e-01,-3.279999999868800087e-01
2.172829248026589000e-01,-3.279999999868800087e-01
2.176983797257997510e-01,-3.239999999870399883e-01
2.181138346489405744e-01,-3.239999999870399883e-01
2.185292895720814255e-01,-3.079999999876800176e-01
2.189447444952222765e-01,-2.999999999879999768e-01
2.193601994183630999e-01,-2.919999999883199915e-01
2.197756543415039510e-01,-2.879999999884799711e-01
2.201911092646447743e-01,-2.879999999884799711e-01
2.206065641877856254e-01,-2.879999999884799711e-01
2.210220191109264487e-01,-2.959999999881600119e-01
2.214374740340672998e-01,-3.279999999868800087e-01
2.218529289572081509e-01,-3.319999999867199736e-01
2.222683838803489742e-01,-3.359999999865599940e-01
2.226838388034898253e-01,-3.359999999865599940e-01
2.230992937266306486e-01,-3.319999999867199736e-01
2.235147486497714997e-01,-3.319999999867199736e-01
2.239302035729123230e-01,-3.279999999868800087e-01
2.243456584960531741e-01,-3.199999999871999679e-01
2.247611134191940252e-01,-3.079999999876800176e-01
2.251765683423348485e-01,-3.559999999857599851e-01
2.255920232654756996e-01,-2.519999999899200094e-01
2.260074781886165229e-01,-2.519999999899200094e-01
2.264229331117573740e-01,-2.639999999894400151e-01
2.268383880348981974e-01,-2.799999999887999858e-01
2.272538429580390484e-01,-4.239999999830399990e-01
2.276692978811798995e-01,-4.199999999831999786e-01
2.280847528043207229e-01,-4.159999999833600137e-01
2.285002077274615739e-01,-4.119999999835199933e-01
2.289156626506023973e-01,-3.479999999860799997e-01
2.293311175737432484e-01,-3.439999999862399793e-01
2.297465724968840717e-01,-3.399999999864000144e-01
2.301620274200249228e-01,-3.399999999864000144e-01
2.305774823431657738e-01,-3.359999999865599940e-01
2.309929372663065972e-01,-3.359999999865599940e-01
2.314083921894474483e-01,-3.319999999867199736e-01
2.318238471125882716e-01,-3.319999999867199736e-01
2.322393020357291227e-01,-3.279999999868800087e-01
