301290,204,2673
301291,123,2615
301293,0,2638
301294,0,2700
301295,53,2685
301296,88,2607
301317,0,2637
301318,116,2609
301320,0,2636
301321,83,2667
301322,188,2664
301324,156,2677
301325,0,2674
301326,289,2655
301327,58,2614
301329,0,2601
301330,0,2664
301331,0,2608
301332,0,2659
301333,0,2646
301335,273,2622
301336,102,2623
301337,0,2639
301338,69,2656
301340,214,2639
301341,24,2649
301342,41,2657
301343,0,2655
301345,63,2613
301346,0,2651
301347,291,2676
301348,0,2659
301350,199,2655
301351,0,2668
301352,25,2662
301353,0,2642
301354,95,2607
301356,0,2618
301357,0,2683
301358,168,2635
301359,0,2662
301361,0,2687
301362,150,2636
301363,178,2698
301364,197,2603
301366,29,2615
301367,116,2683
301368,241,2657
301370,0,2632
301371,0,2635
301372,20,2680
301373,0,2662
301375,105,2651
301376,0,2656
301377,0,2614
301378,155,2655
301380,34,2581
301381,108,2602
301382,0,2627
301383,64,2660
301385,29,2636
301386,12,2612
301387,0,2578
301388,0,2638
301389,123,2670
301391,18,2673
301392,0,2677
301393,0,2600
301394,151,2696
301396,79,2634
301397,0,2694
301398,217,2673
301399,0,2674
301401,0,2679
301402,0,2633
301403,211,2655
301404,0,2662
301405,34,2648
301407,0,2622
301408,80,2666
301409,0,2674
301410,277,2694
301412,0,2664
301413,23,2697
301414,0,2673
301415,142,2679
301416,65,2677
301418,263,2718
301419,0,2716
301420,285,2720
301422,81,2660
301423,0,2698
301424,0,2722
301425,39,2726
301427,0,2663
301428,0,2661
301429,0,2694
301430,0,2674
301431,142,2668
301433,0,2636
301434,0,2604
301435,0,2625
301436,191,2659
301437,0,2647
301439,269,2643
301440,120,2641
301441,0,2693
301442,55,2733
301444,74,2678
301445,214,2656
301446,33,2610
301447,495,2634
301449,378,2648
301450,133,2635
301451,207,2681
301453,190,2648
301454,118,2632
301455,0,2682
301457,0,2684
301458,0,2699
301459,96,2669
301460,191,2623
301462,334,2621
301463,113,2599
301464,157,2640
301466,0,2628
301467,273,2641
301468,16,2678
301469,8,2644
301470,37,2640
