11337,106,2635
411339,0,2625
411340,0,2667
411341,7,2618
411342,0,2610
411343,53,2616
411345,0,2604
411367,113,2670
411368,200,2651
411369,214,2725
411371,0,2593
411372,19,2607
411373,45,2719
411374,87,2752
411376,0,2626
411377,13,2722
411378,0,2669
411379,0,2629
411380,0,2642
411382,0,2666
411383,93,2591
411384,46,2634
411385,36,2674
411387,0,2613
411388,16,2621
411389,0,2620
411390,0,2672
411391,0,2591
411393,53,2641
411394,0,2582
411395,159,2563
411396,240,2660
411398,125,2642
411399,0,2670
411400,82,2595
411401,26,2636
411403,0,2596
411404,0,2699
411405,0,2620
411406,155,2676
411407,0,2682
411409,0,2624
411410,0,2701
411411,0,2630
411412,0,2672
411413,0,2635
411415,93,2706
411416,149,2663
411417,26,2547
411418,0,2559
411420,0,2657
411421,24,2604
411422,14,2621
411423,0,2627
411424,15,2627
411426,0,2591
411427,50,2646
411428,78,2613
411429,0,2575
411430,0,2626
411432,0,2565
411433,0,2532
411434,105,2629
411435,78,2621
411437,0,2595
411438,63,2624
411439,0,2650
411440,0,2639
411441,31,2693
411443,83,2688
411444,203,2666
411445,85,2685
411447,41,2605
411448,275,2660
411449,62,2660
411450,2,2666
411452,0,2622
411453,0,2684
411454,0,2656
411455,0,2695
411456,0,2597
411457,18,2612
411459,89,2648
411460,5,2666
411461,18,2656
411462,0,2675
411463,0,2632
411465,0,2625
411466,81,2604
411467,0,2642
411468,0,2638
411469,34,2632
411471,26,2648
411472,23,2623
411473,0,2670
411474,12,2657
411476,0,2690
411477,143,2663
411478,139,2606
411479,213,2516
411481,0,2635
411482,0,2601
411483,0,2667
411484,14,2692
411486,25,2558
411487,79,2696
411488,0,2639
411489,124,2690
411491,60,2655
411492,37,2589
411493,53,2656
411494,34,2619
411496,0,2634
411497,23,2700
411498,0,2698
411499,199,2593
411501,111,2630
411502,234,2667
411503,0,2562
411504,57,2559
411506,63,2581
411507,0,2638
411508,0,2636
411509,0,2692
411510,0,2684
411512,81,2715
411513,141,2616
411514,169,2639
411515,81,2657
411517,0,2711
411518,28,2668
411519,0,2705
411520,55,2621
411522,237,2618
411523,7,2718
411524,55,2639
411525,224,2659
411527,171,2599
411528,0,2580
411529,93,2685
411530,0,2640
411532,96,2614
411533,0,2699
411534,0,2658
411535,33,2584
411537,91,2652
411538,167,2547
411539,308,2666
411540,36,2595
411542,188,2612
411543,201,2628
411544,0,2650
411546,17,2656
411547,155,2610
411548,125,2572
411549,0,2679
411551,0,2686
411552,49,2628
411553,0,2678
411554,157,2602
411556,125,2715
411557,0,2694
411558,111,2680
411559,0,2767
411561,0,2615
411562,0,2590
411563,53,2685
411564,0,2645
411565,0,2718
411566,0,2670
411568,136,2637
411569,0,2684
411570,12,2741
411571,4,2702
411573,0,2685
411574,146,2703
411575,75,2733
411576,0,2679
411577,0,2682
411579,80,2574
411580,0,2673
411581,0,2662
411582,0,2635
411583,0,2745
411585,1,2663
411586,123,2561
411587,0,2614
411588,0,2646
411590,0,2627
411591,0,2618
411592,0,2623
411593,0,2624
411594,133,2657
411596,0,2645
411597,0,2657
411598,124,2680
411599,183,2692
411601,0,2693
411602,17,2659
411603,120,2582
411604,0,2665
411605,0,2657
411607,160,2643
411608,0,2699
411609,0,2598
411610,102,2557
411612,39,2675
411613,68,2592
411614,97,2613
411615,219,2583
411617,1,2636
411618,75,2656
411619,0,2629
411620,0,2664
411622,0,2692
411623,0,2601
411624,0,2704
