498458,57,2628
498474,0,2624
498475,0,2630
498477,55,2625
498478,44,2619
498479,0,2630
498481,83,2647
498482,24,2634
498484,0,2647
498485,59,2639
498486,10,2643
498488,14,2630
498489,0,2631
498490,21,2642
498492,13,2634
498493,20,2646
498495,0,2663
498496,0,2653
498497,0,2655
498498,0,2663
498500,21,2649
498501,0,2657
498502,46,2639
498504,5,2651
498505,0,2645
498506,8,2653
498508,8,2662
498509,0,2655
498510,0,2628
498512,0,2650
498513,23,2645
498514,0,2657
498516,0,2645
498517,0,2634
498518,15,2639
498520,0,2651
498521,0,2659
498522,43,2655
498524,0,2665
498525,0,2670
498526,0,2675
498528,0,2677
498529,0,2673
498530,0,2654
498532,0,2663
498533,12,2650
498534,33,2644
498536,16,2641
498537,27,2653
498538,0,2651
498540,15,2643
498541,0,2654
498542,0,2652
498544,31,2646
498545,0,2641
498546,0,2645
498548,0,2645
498549,29,2645
498550,0,2638
498552,18,2631
498553,7,2649
498554,9,2658
498556,3,2662
498557,4,2667
498558,0,2674
498560,36,2665
498561,28,2638
498562,7,2639
498564,0,2634
498565,0,2638
498566,0,2640
498568,7,2650
498569,0,2658
498570,45,2636
498572,0,2635
498573,29,2641
498574,34,2624
498576,0,2633
498577,0,2628
498578,0,2645
498580,0,2652
498581,8,2628
498582,0,2645
498584,0,2641
498585,21,2655
498586,17,2637
498588,49,2631
498589,0,2642
498590,0,2655
498592,0,2650
498593,6,2649
498594,0,2661
498596,20,2635
498597,0,2636
498598,0,2622
498600,8,2624
498601,4,2628
498602,0,2613
498603,0,2629
498605,0,2639
498606,0,2650
498607,1,2635
498609,2,2629
498610,0,2623
498611,0,2627
498613,51,2618
498614,0,2634
498615,15,2651
498617,0,2653
498618,23,2637
498619,0,2621
498621,0,2608
498622,24,2602
498623,65,2613
498625,0,2631
498626,0,2622
498627,22,2628
498629,48,2632
498630,0,2653
498631,24,2637
498633,0,2637
498634,15,2623
498636,9,2624
498637,6,2624
498638,0,2643
498639,4,2637
498641,39,2634
498642,0,2642
498643,16,2642
498645,0,2653
498646,0,2644
498647,16,2638
498649,23,2639
498650,0,2641
498652,10,2629
498653,0,2627
498654,0,2621
498656,0,2618
498657,0,2637
498658,30,2641
498660,0,2648
498661,0,2634
498662,0,2649
498664,0,2656
498665,0,2648
498666,0,2638
498667,0,2633
498669,18,2637
498670,28,2622
498672,12,2608
498673,15,2625
498674,64,2627
498676,0,2635
498677,0,2621
498678,0,2631
498680,0,2637
498681,0,2635
498682,14,2632
498684,15,2638
498685,0,2637
498686,0,2639
498688,0,2623
498689,18,2620
498690,11,2631
498692,0,2641
498693,0,2650
498694,0,2635
498696,0,2629
498697,7,2636
498698,26,2623
498700,0,2634
498701,78,2637
498702,0,2639
498704,0,2633
498705,0,2630
498706,0,2630
498708,0,2648
498709,0,2639
498710,0,2642
498711,0,2640
498713,10,2634
498714,3,2643
498715,0,2627
498717,11,2620
498718,0,2643
498719,0,2634
498721,20,2620
498722,0,2641
498723,7,2651
498725,37,2646
498726,0,2651
498727,0,2634
498729,0,2633
498730,9,2646
498731,0,2661
498733,5,2663
498734,15,2666
498735,8,2662
498737,26,2655
498738,65,2646
498739,0,2647
498741,0,2641
498742,0,2637
498743,0,2647
498745,15,2653
498746,0,2642
498747,0,2620
498749,32,2631
498750,0,2649
498751,0,2629
498753,64,2634
498754,24,2641
498755,7,2643
498757,8,2645
498758,0,2642
498759,0,2635
498761,26,2634
498762,24,2625
498763,0,2632
498765,0,2636
498766,13,2651
498767,19,2654
498769,21,2642
498770,0,2646
498772,0,2637
498773,0,2637
498774,35,2625
498776,0,2630
498777,0,2638
498778,17,2635
498780,0,2650
498781,14,2641
498782,0,2657
498784,0,2635
498785,0,2627
498786,0,2624
498787,0,2610
498789,51,2623
498790,0,2624
498791,0,2613
498793,0,2632
498794,1,2639
498795,0,2641
498797,2,2646
498798,0,2654
498799,0,2657
498801,0,2659
498802,17,2653
498803,0,2638
498805,0,2655
498806,0,2659
498807,21,2663
498809,33,2648
498810,26,2663
498811,8,2650
498813,2,2648
498814,15,2647
498815,0,2652
498817,69,2661
498818,0,2651
498819,8,2638
498821,15,2642
498822,73,2649
498823,0,2661
498825,0,2664
498826,0,2663
498827,9,2662
498829,55,2655
498830,0,2644
498831,55,2645
498833,0,2625
498834,9,2612
498835,0,2631
498837,4,2646
498838,0,2657
498839,24,2649
498841,0,2645
498842,15,2642
498843,5,2652
498845,0,2636
498846,0,2637
498847,17,2649
498849,5,2642
498850,0,2625
498851,17,2644
498853,0,2651
498854,10,2645
498855,0,2643
498857,17,2638
498858,0,2625
498859,11,2635
498861,20,2621
498862,16,2621
498864,0,2646
498865,5,2635
498866,0,2633
498868,16,2643
498869,49,2631
498870,12,2634
498872,0,2637
498873,20,2616
498874,6,2646
498876,0,2650
498877,0,2656
498878,1,2651
498880,19,2664
498881,0,2645
498882,0,2641
498884,38,2625
498885,51,2614
498886,0,2625
498888,4,2617
498889,9,2610
498890,49,2608
498892,0,2619
498893,5,2623
498894,0,2625
498896,35,2633
498897,14,2634
498898,0,2633
498900,0,2630
498901,0,2637
498902,5,2639
498904,0,2639
498905,0,2645
498906,29,2627
498908,0,2639
498909,57,2625
498910,13,2624
498912,0,2643
498913,0,2644
498914,0,2634
498916,39,2616
498917,0,2641
498918,0,2649
498920,0,2640
498921,0,2633
498922,0,2630
498924,0,2649
498925,45,2645
498926,16,2629
498928,24,2635
498929,46,2632
498930,5,2636
498932,0,2652
498933,0,2653
498934,44,2638
498936,0,2648
498937,23,2641
498938,8,2633
498940,12,2648
498941,14,2643
498942,0,2647
498944,19,2655
498945,2,2653
498946,17,2651
498948,41,2654
498949,44,2647
498951,25,2641
498952,20,2643
498953,0,2644
498955,11,2653
498956,0,2654
498957,26,2636
498959,39,2631
498960,0,2647
498962,0,2642
498963,0,2651
498964,0,2659
498965,21,2663
498967,20,2639
498968,0,2649
498970,0,2649
498971,20,2636
498972,0,2639
498974,0,2653
498975,15,2651
498976,12,2646
498978,0,2657
498979,0,2647
498980,0,2654
498982,0,2665
498983,0,2664
498984,0,2641
498985,22,2646
498987,0,2624
498988,4,2618
498989,50,2635
498991,25,2627
498992,0,2627
498994,0,2628
498995,2,2636
498996,0,2655
498997,11,2654
498999,0,2641
499000,5,2662
499001,26,2643
499003,0,2646
499004,0,2657
499005,0,2661
499007,13,2647
499008,0,2657
499010,0,2652
499011,0,2671
499012,0,2674
499013,0,2667
499015,0,2668
499016,0,2644
499017,0,2645
499019,7,2654
499020,8,2660
499021,58,2635
499023,0,2629
499024,48,2637
499025,0,2628
499027,32,2624
499028,18,2644
499029,0,2650
499031,0,2660
499032,19,2665
499033,24,2638
499035,6,2637
499036,0,2620
499037,57,2627
499039,0,2629
499040,8,2614
499041,0,2632
499043,0,2647
499044,0,2631
499045,0,2634
499047,0,2639
499048,0,2655
499049,27,2643
499051,0,2636
499052,0,2648
499053,24,2631
499055,0,2647
499056,0,2642
499057,0,2650
499059,28,2636
499060,8,2638
499061,0,2632
499063,4,2647
499064,33,2629
499065,0,2644
499067,7,2657
499068,0,2643
499069,0,2644
499070,0,2652
499072,0,2645
499073,12,2630
499074,20,2631
499076,26,2623
499077,20,2630
499079,0,2630
499080,6,2630
499081,0,2631
499083,0,2647
499084,25,2627
499085,37,2612
499087,0,2623
499088,11,2627
499089,2,2625
499091,28,2621
499092,0,2621
499093,42,2616
499095,29,2629
499096,0,2613
499097,72,2636
499099,35,2627
499100,4,2626
499101,0,2627
499103,25,2612
499104,0,2623
499105,0,2624
499107,34,2611
499108,0,2627
499109,24,2616
499111,8,2635
499112,0,2632
499114,0,2637
499115,28,2637
499116,0,2647
499118,0,2637
499119,32,2637
499120,0,2627
499122,13,2619
499123,0,2639
499124,41,2642
499126,0,2640
499127,0,2620
499128,0,2628
499130,12,2638
499131,0,2620
499132,0,2625
499134,0,2612
499135,13,2620
499136,16,2622
499138,1,2626
499139,4,2638
499140,0,2634
499142,7,2629
499143,38,2635
499144,34,2635
499146,0,2653
499147,10,2647
499148,8,2651
499150,0,2626
499151,0,2649
499152,0,2639
499154,8,2641
499155,16,2630
499156,39,2643
499158,7,2655
499159,46,2651
499160,0,2651
499162,0,2662
499163,0,2651
499164,0,2649
499166,0,2636
499167,6,2635
499168,31,2637
499170,23,2649
499171,0,2636
499172,0,2635
499174,0,2639
499175,0,2635
499176,0,2635
499177,49,2642
499179,32,2638
499180,1,2648
499182,16,2645
499183,14,2648
499184,3,2649
499186,32,2655
499187,0,2662
499188,0,2669
499190,43,2653
499191,32,2628
499192,0,2635
499194,34,2624
499195,61,2629
499197,0,2625
499198,0,2623
499199,27,2625
499201,7,2643
499202,0,2619
499203,3,2626
499204,28,2631
499206,0,2617
499207,0,2633
499208,3,2629
499210,25,2634
499211,30,2621
499213,0,2643
499214,4,2635
499215,0,2622
499216,20,2602
499218,0,2613
499219,0,2617
499220,60,2625
499222,7,2632
499223,0,2630
499224,0,2635
499226,28,2645
499227,0,2641
499228,0,2655
499230,0,2656
499231,0,2667
499232,0,2663
499234,0,2649
499235,0,2629
499236,0,2643
499238,29,2645
499239,0,2639
499240,18,2624
499242,0,2608
499243,0,2634
499244,0,2632
499246,15,2636
499247,6,2623
499248,9,2629
499250,27,2641
499251,0,2641
499252,0,2651
499254,36,2627
499255,1,2635
499256,0,2654
499258,0,2639
499259,37,2625
499260,19,2635
499262,0,2647
499263,65,2646
499264,41,2625
499266,0,2633
499267,5,2632
499268,0,2640
499270,0,2624
499271,14,2630
499272,3,2625
499274,0,2620
499275,0,2606
499276,0,2630
499278,0,2647
499279,20,2658
499280,0,2653
499282,23,2661
499283,36,2649
499284,12,2645
499286,23,2638
499287,21,2637
499289,19,2627
499290,47,2631
499291,31,2645
499293,12,2646
499294,0,2656
499295,0,2649
499297,0,2656
499298,0,2647
499299,0,2637
499301,0,2620
499302,6,2621
499303,5,2616
499305,0,2622
499306,15,2616
499307,0,2626
499309,0,2628
499310,22,2621
499311,0,2643
499313,22,2636
499314,0,2635
499315,39,2625
499317,50,2612
499318,0,2615
499319,0,2634
499321,0,2614
499322,0,2638
499323,19,2643
499325,0,2657
499326,0,2641
499327,0,2655
499329,12,2647
499330,0,2655
499331,8,2635
499333,0,2620
499334,11,2644
499335,24,2619
499337,15,2617
499338,0,2619
499339,16,2615
499341,0,2615
499342,7,2628
499343,16,2624
499345,8,2620
499346,0,2622
499347,13,2614
499349,26,2621
499350,34,2623
499352,42,2609
499353,13,2603
499354,0,2614
499356,0,2603
499357,0,2616
499358,1,2637
499360,62,2623
499361,0,2627
499362,25,2622
499364,0,2643
499365,41,2641
499366,0,2643
499368,20,2659
499369,0,2639
499370,0,2649
499372,25,2663
499373,0,2640
499374,0,2653
499376,0,2652
499377,37,2648
499378,36,2637
499380,17,2635
499381,0,2646
499382,0,2648
499384,5,2645
499385,0,2645
499386,0,2646
499388,1,2643
499389,7,2639
499390,19,2632
499392,0,2639
499393,5,2633
499394,0,2630
499396,0,2636
499397,18,2635
499398,7,2645
499400,0,2659
499401,6,2659
499402,0,2652
499403,0,2654
499405,50,2644
499406,0,2649
499407,0,2659
499409,38,2648
499410,0,2660
499411,0,2657
499413,34,2651
499414,14,2646
499416,14,2623
499417,0,2641
499418,45,2658
499420,8,2640
499421,0,2639
499422,23,2644
499424,2,2649
499425,14,2665
499426,0,2644
499428,40,2625
499429,61,2621
499430,20,2629
499432,11,2630
499433,0,2634
499435,26,2614
499436,14,2608
499437,9,2633
499439,31,2637
499440,0,2643
499441,0,2655
499443,0,2649
499444,0,2655
499445,0,2648
499447,39,2651
499448,42,2643
499449,14,2642
499451,9,2633
499452,0,2616
499453,35,2624
499455,0,2642
499456,0,2620
499457,0,2614
499459,0,2608
499460,0,2633
499461,0,2627
499463,0,2643
499464,33,2645
499465,21,2655
499467,24,2629
499468,0,2633
499469,0,2630
499471,1,2635
499472,18,2620
499473,4,2617
499475,0,2619
499476,0,2625
499477,0,2629
499479,6,2631
499480,0,2630
499481,0,2633
499482,0,2647
499484,7,2641
499485,0,2630
499486,0,2620
499488,0,2637
499489,10,2616
499490,36,2609
499492,14,2634
499493,7,2647
499494,4,2647
499496,43,2642
499497,0,2654
499498,0,2659
499500,9,2638
499501,3,2633
499502,0,2617
499504,34,2619
499505,21,2616
499506,42,2623
499508,0,2640
499509,0,2647
499510,23,2642
499512,11,2642
499513,0,2637
499515,0,2648
499516,0,2641
499517,0,2643
499519,0,2639
499520,0,2658
499521,33,2647
499523,0,2631
499524,0,2635
499525,0,2649
499526,0,2660
499528,31,2652
499529,74,2654
499531,4,2662
499532,0,2666
499533,5,2653
499534,0,2633
499536,47,2633
499537,37,2619
499539,0,2618
499540,30,2632
499541,49,2614
499543,0,2610
499544,0,2604
499545,0,2634
499547,0,2630
499548,0,2647
499549,0,2642
499550,62,2625
499552,0,2620
499553,0,2639
499554,33,2639
499556,7,2633
499557,18,2651
499558,0,2644
499560,22,2632
499561,0,2646
499562,0,2659
499564,33,2648
499565,0,2652
499567,8,2661
499568,39,2640
499569,13,2633
499571,0,2624
499572,0,2638
499573,0,2647
499575,14,2634
499576,0,2632
499577,0,2628
499579,43,2637
499580,0,2631
499581,0,2626
499583,11,2626
499584,39,2615
499585,0,2624
499587,24,2618
499588,14,2611
499589,61,2619
499591,0,2637
499592,2,2653
499593,55,2633
499595,32,2637
499596,0,2649
499597,4,2640
499599,0,2640
499600,5,2651
499601,0,2657
499603,15,2661
499604,11,2652
499605,0,2647
499607,0,2652
499608,83,2658
499609,3,2658
499611,0,2645
499612,30,2652
499613,2,2653
499615,11,2644
499616,5,2648
499618,0,2643
499619,0,2649
499620,0,2651
499621,10,2646
499623,65,2638
499624,0,2650
499626,0,2654
499627,0,2644
499628,0,2640
499629,0,2653
499631,0,2661
499632,0,2652
499633,0,2642
499635,10,2639
499636,11,2651
499637,0,2657
499639,41,2639
499640,28,2635
499642,0,2642
499643,0,2638
499644,8,2622
499645,38,2629
499647,0,2629
499648,0,2641
499649,0,2626
499651,0,2643
499652,0,2643
499653,0,2632
499655,53,2629
499656,31,2623
499657,5,2626
499659,0,2649
499660,0,2659
499661,69,2666
499663,0,2653
499664,0,2665
499665,0,2667
499667,26,2665
499668,0,2649
499669,31,2633
499671,26,2620
499672,0,2626
499673,0,2639
499675,6,2619
499676,0,2636
499677,27,2637
499679,0,2639
499680,58,2643
499681,0,2633
499683,0,2647
499684,16,2646
499685,15,2652
499687,0,2654
499688,26,2649
499690,1,2660
499691,0,2649
499692,0,2643
499693,0,2652
499695,0,2628
499696,41,2642
499697,26,2621
499699,25,2627
499700,19,2613
499702,15,2639
