time,value
2.547770700636942665e-01,1.568627450672818169e-01
2.556869881710646109e-01,7.843137253364090844e-02
2.565969062784349553e-01,3.921568626682045422e-02
2.575068243858052996e-01,3.921568626682045422e-02
2.584167424931756440e-01,3.921568626682045422e-02
2.593266606005459329e-01,3.921568626682045422e-02
2.602365787079162773e-01,3.921568626682045422e-02
2.611464968152866217e-01,3.921568626682045422e-02
2.620564149226569661e-01,3.921568626682045422e-02
2.629663330300273105e-01,5.882352940023068133e-02
2.638762511373976549e-01,7.843137253364090844e-02
2.647861692447679993e-01,7.843137253364090844e-02
2.656960873521383437e-01,7.843137253364090844e-02
2.666060054595086326e-01,7.843137253364090844e-02
2.675159235668789770e-01,7.843137253364090844e-02
2.684258416742493214e-01,9.803921566705113555e-02
2.693357597816196658e-01,9.803921566705113555e-02
2.702456778889900102e-01,9.803921566705113555e-02
2.711555959963603546e-01,9.803921566705113555e-02
2.720655141037306990e-01,9.803921566705113555e-02
2.729754322111009879e-01,1.960784313341022711e-01
2.738853503184713323e-01,1.372549019338715759e-01
2.747952684258416767e-01,1.372549019338715759e-01
2.757051865332120211e-01,1.372549019338715759e-01
2.766151046405823655e-01,1.372549019338715759e-01
2.775250227479527099e-01,1.372549019338715759e-01
2.784349408553230543e-01,1.372549019338715759e-01
2.793448589626933432e-01,1.764705882006920301e-01
2.802547770700636875e-01,1.372549019338715759e-01
2.811646951774340319e-01,1.372549019338715759e-01
2.820746132848043763e-01,1.372549019338715759e-01
2.829845313921747207e-01,1.372549019338715759e-01
2.838944494995450651e-01,1.372549019338715759e-01
2.848043676069154095e-01,1.372549019338715759e-01
2.857142857142856984e-01,1.372549019338715759e-01
2.866242038216560428e-01,1.372549019338715759e-01
2.875341219290263872e-01,4.313725489350249687e-01
2.884440400363967316e-01,4.313725489350249687e-01
2.893539581437670760e-01,4.313725489350249687e-01
2.902638762511374204e-01,3.921568626682045422e-01
2.911737943585077648e-01,-9.803921566705112722e-01
2.920837124658780537e-01,-9.999999998039215132e-01
2.929936305732483981e-01,-9.607843135371011423e-01
2.939035486806187425e-01,-9.215686272702806603e-01
2.948134667879890869e-01,-6.666666665359477495e-01
2.957233848953594313e-01,4.117647058016147832e-01
2.966333030027297757e-01,4.509803920684352097e-01
2.975432211101001201e-01,4.509803920684352097e-01
2.984531392174704645e-01,4.509803920684352097e-01
2.993630573248407534e-01,1.960784313341022711e-01
3.002729754322110978e-01,1.960784313341022711e-01
3.011828935395814422e-01,1.960784313341022711e-01
3.020928116469517866e-01,1.764705882006920301e-01
3.030027297543221310e-01,1.764705882006920301e-01
3.039126478616924754e-01,1.764705882006920301e-01
3.048225659690628198e-01,1.764705882006920301e-01
3.057324840764331086e-01,1.960784313341022711e-01
3.066424021838034530e-01,1.960784313341022711e-01
3.075523202911737974e-01,2.156862744675124843e-01
3.084622383985441418e-01,2.156862744675124843e-01
3.093721565059144862e-01,2.352941176009227253e-01
3.102820746132848306e-01,2.549019607343329663e-01
3.111919927206551750e-01,2.549019607343329663e-01
3.121019108280254639e-01,2.745098038677431518e-01
3.130118289353958083e-01,2.745098038677431518e-01
3.139217470427661527e-01,2.745098038677431518e-01
3.148316651501364971e-01,2.745098038677431518e-01
3.157415832575068415e-01,2.745098038677431518e-01
3.166515013648771859e-01,2.941176470011533928e-01
3.175614194722475303e-01,2.941176470011533928e-01
3.184713375796178192e-01,2.941176470011533928e-01
3.193812556869881636e-01,2.941176470011533928e-01
3.202911737943585080e-01,2.941176470011533928e-01
3.212010919017288524e-01,3.137254901345636338e-01
3.221110100090991968e-01,3.137254901345636338e-01
3.230209281164695412e-01,3.137254901345636338e-01
3.239308462238398856e-01,3.137254901345636338e-01
3.248407643312101745e-01,3.137254901345636338e-01
3.257506824385805189e-01,3.137254901345636338e-01
3.266606005459508633e-01,3.137254901345636338e-01
3.275705186533212077e-01,3.137254901345636338e-01
3.284804367606915521e-01,2.941176470011533928e-01
3.293903548680618965e-01,2.941176470011533928e-01
3.303002729754322409e-01,2.941176470011533928e-01
3.312101910828025852e-01,2.745098038677431518e-01
3.321201091901728741e-01,2.745098038677431518e-01
3.330300272975432185e-01,2.549019607343329663e-01
3.339399454049135629e-01,2.352941176009227253e-01
3.348498635122839073e-01,2.352941176009227253e-01
3.357597816196542517e-01,2.549019607343329663e-01
3.366696997270245961e-01,2.549019607343329663e-01
3.375796178343949405e-01,2.549019607343329663e-01
3.384895359417652294e-01,2.549019607343329663e-01
3.393994540491355738e-01,2.549019607343329663e-01
3.403093721565059182e-01,2.549019607343329663e-01
3.412192902638762626e-01,2.745098038677431518e-01
3.421292083712466070e-01,2.745098038677431518e-01
3.430391264786169514e-01,2.745098038677431518e-01
3.439490445859872958e-01,2.745098038677431518e-01
3.448589626933575847e-01,2.745098038677431518e-01
3.457688808007279291e-01,2.745098038677431518e-01
3.466787989080982735e-01,2.745098038677431518e-01
3.475887170154686179e-01,2.941176470011533928e-01
3.484986351228389623e-01,3.137254901345636338e-01
3.494085532302093067e-01,3.137254901345636338e-01
3.503184713375796511e-01,4.901960783352556361e-01
3.512283894449499400e-01,3.333333332679738747e-01
3.521383075523202844e-01,3.333333332679738747e-01
3.530482256596906288e-01,3.333333332679738747e-01
3.539581437670609732e-01,3.333333332679738747e-01
3.548680618744313175e-01,3.333333332679738747e-01
3.557779799818016619e-01,3.333333332679738747e-01
3.566878980891720063e-01,3.137254901345636338e-01
3.575978161965423507e-01,3.137254901345636338e-01
3.585077343039126396e-01,3.333333332679738747e-01
3.594176524112829840e-01,2.941176470011533928e-01
3.603275705186533284e-01,2.745098038677431518e-01
3.612374886260236728e-01,2.745098038677431518e-01
3.621474067333940172e-01,3.137254901345636338e-01
3.630573248407643616e-01,3.137254901345636338e-01
3.639672429481347060e-01,3.529411764013840602e-01
3.648771610555049949e-01,6.666666665359477495e-01
3.657870791628753393e-01,-9.019607841368704193e-01
3.666969972702456837e-01,-9.999999998039215132e-01
3.676069153776160281e-01,-9.999999998039215132e-01
3.685168334849863725e-01,-8.235294116032295664e-01
3.694267515923567169e-01,-4.117647058016147832e-01
3.703366696997270613e-01,-3.725490195347943012e-01
3.712465878070973502e-01,-3.725490195347943012e-01
3.721565059144676946e-01,-3.725490195347943012e-01
3.730664240218380390e-01,1.960784313341022711e-01
3.739763421292083834e-01,1.960784313341022711e-01
3.748862602365787278e-01,1.960784313341022711e-01
3.757961783439490722e-01,1.960784313341022711e-01
3.767060964513194166e-01,2.352941176009227253e-01
3.776160145586897054e-01,2.352941176009227253e-01
3.785259326660600498e-01,2.156862744675124843e-01
3.794358507734303942e-01,2.156862744675124843e-01
3.803457688808007386e-01,2.156862744675124843e-01
3.812556869881710830e-01,2.156862744675124843e-01
3.821656050955414274e-01,2.156862744675124843e-01
3.830755232029117718e-01,2.156862744675124843e-01
3.839854413102820607e-01,2.156862744675124843e-01
3.848953594176524051e-01,2.156862744675124843e-01
3.858052775250227495e-01,2.156862744675124843e-01
3.867151956323930939e-01,2.156862744675124843e-01
3.876251137397634383e-01,2.156862744675124843e-01
3.885350318471337827e-01,2.156862744675124843e-01
